,0,1,2,3
0,94.58669020389667,378.50211272683174,162.3536528925619,649.2146115702476
1,0.0010576923076923077,9.998942307692309,15.364445453267445,145248.48337057882
2,0.001,9.999935342465754,17.32099576991995,2678865.499345553
3,0.012216541123584498,9.416152474951009,63.49886611265007,888.9174589104344
4,0.019260202762875843,9.917808947302367,380.7979955695196,45314.9531394395
5,0.025249767553233153,9.834661461580469,3867.9708715034053,228210.26475203433
6,0.001,10.001057692307693,15.367907529063654,-145311.9480765435
7,0.001,10.000064657534246,17.3212326895341,-2678936.7838024725
8,15.744649806346917,12.021544297165306,3.2052963988919676,12.621185595567871
9,9.700874160092464,1.0672802870739697,10.883937514792898,0.30932639053254385
10,11.1038918002179,2.3555592542164843,11.493119999999998,2.0732799999999982
11,0.001,10.001057692307693,15.367907529063654,-145311.9480765435
12,0.001,10.000032328767123,17.37819784979558,-5375476.882580536
